GAME_ID,TEAM0_TEAM_ABBREVIATION,TEAM0_PTS,TEAM0_REB,TEAM0_AST,TEAM0_FG_PCT,TEAM0_TO,TEAM0_PLUS_MINUS,TEAM0_TEAM_ORDER,TEAM1_TEAM_ABBREVIATION,TEAM1_PTS,TEAM1_REB,TEAM1_AST,TEAM1_FG_PCT,TEAM1_TO,TEAM1_PLUS_MINUS,TEAM1_TEAM_ORDER,TEAM0_WIN,TEAM0_GAME_DATE,TEAM1_GAME_DATE,TEAM0_ELO,TEAM1_ELO
22400390,DEN,132.0,54.0,34.0,0.505,,,0,NOP,129.0,43.0,37.0,0.463,,,1,1,2024-12-22,2024-12-22,,
22400391,HOU,114.0,60.0,23.0,0.434,,,0,CHA,101.0,44.0,25.0,0.416,,,1,1,2024-12-23,2024-12-23,,
22400392,CLE,124.0,40.0,33.0,0.473,,,0,UTA,113.0,51.0,27.0,0.413,,,1,1,2024-12-23,2024-12-23,,
22400393,ORL,108.0,42.0,26.0,0.446,,,0,BOS,104.0,41.0,13.0,0.44,,,1,1,2024-12-23,2024-12-23,,
22400394,PHI,111.0,47.0,22.0,0.419,,,0,SAS,106.0,42.0,24.0,0.457,,,1,1,2024-12-23,2024-12-23,,
22400395,ATL,117.0,38.0,27.0,0.534,,,0,MIN,104.0,43.0,31.0,0.429,,,1,1,2024-12-23,2024-12-23,,
22400396,MIA,110.0,44.0,27.0,0.493,,,0,BKN,95.0,42.0,23.0,0.393,,,1,1,2024-12-23,2024-12-23,,
22400397,NYK,139.0,35.0,34.0,0.593,,,0,TOR,125.0,30.0,28.0,0.545,,,1,1,2024-12-23,2024-12-23,,
22400398,MIL,112.0,49.0,24.0,0.46,,,0,CHI,91.0,46.0,27.0,0.4,,,1,1,2024-12-23,2024-12-23,,
22400399,LAC,114.0,53.0,22.0,0.438,,,0,MEM,110.0,56.0,26.0,0.384,,,1,1,2024-12-23,2024-12-23,,
22400400,OKC,123.0,59.0,25.0,0.443,,,0,WAS,105.0,51.0,25.0,0.396,,,1,1,2024-12-23,2024-12-23,,
22400401,DAL,132.0,41.0,27.0,0.533,,,0,POR,108.0,48.0,23.0,0.462,,,1,1,2024-12-23,2024-12-23,,
22400402,DEN,117.0,46.0,35.0,0.511,,,0,PHX,90.0,39.0,23.0,0.398,,,1,1,2024-12-23,2024-12-23,,
22400403,IND,111.0,43.0,26.0,0.489,,,0,GSW,105.0,44.0,29.0,0.433,,,1,1,2024-12-23,2024-12-23,,
22400404,DET,117.0,37.0,24.0,0.511,,,0,LAL,114.0,38.0,28.0,0.541,,,1,1,2024-12-23,2024-12-23,,
22400405,NYK,117.0,47.0,26.0,0.45,,,0,SAS,114.0,45.0,33.0,0.506,,,1,1,2024-12-25,2024-12-25,,
22400406,MIN,105.0,46.0,23.0,0.465,,,0,DAL,99.0,43.0,15.0,0.414,,,1,1,2024-12-25,2024-12-25,,
22400407,PHI,118.0,39.0,28.0,0.466,,,0,BOS,114.0,51.0,24.0,0.453,,,1,1,2024-12-25,2024-12-25,,
22400408,LAL,115.0,41.0,30.0,0.451,,,0,GSW,113.0,44.0,26.0,0.461,,,1,1,2024-12-25,2024-12-25,,
22400409,PHX,110.0,42.0,31.0,0.466,,,0,DEN,100.0,46.0,20.0,0.462,,,1,1,2024-12-25,2024-12-25,,
22400410,OKC,120.0,45.0,20.0,0.463,,,0,IND,114.0,51.0,28.0,0.472,,,1,1,2024-12-26,2024-12-26,,
22400411,MIA,89.0,35.0,21.0,0.408,,,0,ORL,88.0,42.0,14.0,0.442,,,1,1,2024-12-26,2024-12-26,,
22400412,WAS,113.0,43.0,25.0,0.429,,,0,CHA,110.0,50.0,31.0,0.436,,,1,1,2024-12-26,2024-12-26,,
22400413,ATL,141.0,44.0,32.0,0.517,,,0,CHI,133.0,36.0,36.0,0.541,,,1,1,2024-12-26,2024-12-26,,
22400414,MEM,155.0,63.0,36.0,0.532,,,0,TOR,126.0,40.0,39.0,0.454,,,1,1,2024-12-26,2024-12-26,,
22400415,BKN,111.0,38.0,25.0,0.476,,,0,MIL,105.0,39.0,23.0,0.494,,,1,1,2024-12-26,2024-12-26,,
22400416,HOU,128.0,54.0,19.0,0.474,,,0,NOP,111.0,44.0,29.0,0.434,,,1,1,2024-12-26,2024-12-26,,
22400417,POR,122.0,43.0,26.0,0.506,,,0,UTA,120.0,46.0,26.0,0.477,,,1,1,2024-12-26,2024-12-26,,
22400418,DET,114.0,44.0,25.0,0.418,,,0,SAC,113.0,44.0,20.0,0.476,,,1,1,2024-12-26,2024-12-26,,
22400419,NYK,108.0,44.0,18.0,0.533,,,0,ORL,85.0,33.0,20.0,0.368,,,1,1,2024-12-27,2024-12-27,,
22400420,BOS,142.0,52.0,31.0,0.511,,,0,IND,105.0,39.0,27.0,0.418,,,1,1,2024-12-27,2024-12-27,,
22400421,SAS,96.0,43.0,26.0,0.41,,,0,BKN,87.0,45.0,22.0,0.389,,,1,1,2024-12-27,2024-12-27,,
22400422,MIN,113.0,40.0,25.0,0.506,,,0,HOU,112.0,47.0,19.0,0.489,,,1,1,2024-12-27,2024-12-27,,
22400423,MEM,132.0,42.0,30.0,0.472,,,0,NOP,124.0,45.0,30.0,0.448,,,1,1,2024-12-27,2024-12-27,,
22400424,CLE,149.0,38.0,40.0,0.563,,,0,DEN,135.0,38.0,39.0,0.564,,,1,1,2024-12-27,2024-12-27,,
22400425,DAL,98.0,41.0,24.0,0.438,,,0,PHX,89.0,42.0,23.0,0.386,,,1,1,2024-12-27,2024-12-27,,
22400426,LAC,102.0,39.0,19.0,0.533,,,0,GSW,92.0,47.0,24.0,0.368,,,1,1,2024-12-27,2024-12-27,,
22400427,ATL,120.0,47.0,34.0,0.512,,,0,MIA,110.0,42.0,23.0,0.444,,,1,1,2024-12-28,2024-12-28,,
22400428,OKC,106.0,49.0,29.0,0.477,,,0,CHA,94.0,44.0,17.0,0.363,,,1,1,2024-12-28,2024-12-28,,
22400429,NYK,136.0,43.0,26.0,0.526,,,0,WAS,132.0,44.0,32.0,0.515,,,1,1,2024-12-28,2024-12-28,,
22400430,CHI,116.0,52.0,33.0,0.474,,,0,MIL,111.0,43.0,27.0,0.402,,,1,1,2024-12-28,2024-12-28,,
22400431,GSW,109.0,49.0,26.0,0.418,,,0,PHX,105.0,46.0,21.0,0.424,,,1,1,2024-12-28,2024-12-28,,
22400432,DEN,134.0,40.0,29.0,0.561,,,0,DET,121.0,41.0,29.0,0.484,,,1,1,2024-12-28,2024-12-28,,
22400433,PHI,114.0,32.0,22.0,0.434,,,0,UTA,111.0,48.0,27.0,0.483,,,1,1,2024-12-28,2024-12-28,,
22400434,POR,126.0,50.0,27.0,0.5,,,0,DAL,122.0,40.0,20.0,0.483,,,1,1,2024-12-28,2024-12-28,,
22400435,LAL,132.0,33.0,33.0,0.597,,,0,SAC,122.0,39.0,38.0,0.51,,,1,1,2024-12-28,2024-12-28,,
22400436,ORL,102.0,42.0,30.0,0.446,,,0,BKN,101.0,38.0,22.0,0.438,,,1,1,2024-12-29,2024-12-29,,
22400437,IND,123.0,50.0,27.0,0.529,,,0,BOS,114.0,41.0,26.0,0.462,,,1,1,2024-12-29,2024-12-29,,
22400438,ATL,136.0,40.0,30.0,0.484,,,0,TOR,107.0,52.0,26.0,0.447,,,1,1,2024-12-29,2024-12-29,,
22400439,MIA,104.0,52.0,21.0,0.44,,,0,HOU,100.0,52.0,24.0,0.392,,,1,1,2024-12-29,2024-12-29,,
22400440,OKC,130.0,45.0,35.0,0.505,,,0,MEM,106.0,51.0,30.0,0.381,,,1,1,2024-12-29,2024-12-29,,
22400441,MIN,112.0,56.0,23.0,0.43,,,0,SAS,110.0,41.0,25.0,0.437,,,1,1,2024-12-29,2024-12-29,,
22400442,CHI,115.0,63.0,31.0,0.375,,,0,CHA,108.0,56.0,23.0,0.416,,,1,1,2024-12-30,2024-12-30,,
22400443,NYK,126.0,54.0,34.0,0.459,,,0,WAS,106.0,46.0,25.0,0.424,,,1,1,2024-12-30,2024-12-30,,
22400444,LAC,116.0,40.0,24.0,0.477,,,0,NOP,113.0,35.0,30.0,0.512,,,1,1,2024-12-30,2024-12-30,,
22400445,DEN,132.0,51.0,38.0,0.505,,,0,UTA,121.0,37.0,28.0,0.512,,,1,1,2024-12-30,2024-12-30,,
22400446,CLE,113.0,54.0,25.0,0.458,,,0,GSW,95.0,55.0,20.0,0.333,,,1,1,2024-12-30,2024-12-30,,
22400447,PHI,125.0,32.0,20.0,0.573,,,0,POR,103.0,33.0,23.0,0.481,,,1,1,2024-12-30,2024-12-30,,
22400448,SAC,110.0,58.0,25.0,0.42,,,0,DAL,100.0,36.0,17.0,0.421,,,1,1,2024-12-30,2024-12-30,,
22400449,BOS,125.0,49.0,29.0,0.54,,,0,TOR,71.0,44.0,18.0,0.314,,,1,1,2024-12-31,2024-12-31,,
22400450,MIL,120.0,51.0,27.0,0.464,,,0,IND,112.0,50.0,26.0,0.444,,,1,1,2024-12-31,2024-12-31,,
22400451,SAS,122.0,58.0,37.0,0.49,,,0,LAC,86.0,41.0,17.0,0.345,,,1,1,2024-12-31,2024-12-31,,
22400452,OKC,113.0,37.0,25.0,0.472,,,0,MIN,105.0,43.0,21.0,0.494,,,1,1,2024-12-31,2024-12-31,,
22400453,MEM,117.0,51.0,27.0,0.426,,,0,PHX,112.0,43.0,28.0,0.457,,,1,1,2024-12-31,2024-12-31,,
22400454,CLE,122.0,48.0,32.0,0.484,,,0,LAL,110.0,43.0,26.0,0.442,,,1,1,2024-12-31,2024-12-31,,
22400455,DET,105.0,49.0,25.0,0.519,,,0,ORL,96.0,33.0,18.0,0.407,,,1,1,2025-01-01,2025-01-01,,
22400456,WAS,125.0,42.0,36.0,0.495,,,0,CHI,107.0,44.0,28.0,0.446,,,1,1,2025-01-01,2025-01-01,,
22400457,MIA,119.0,38.0,34.0,0.53,,,0,NOP,108.0,31.0,25.0,0.5,,,1,1,2025-01-01,2025-01-01,,
22400458,NYK,119.0,47.0,31.0,0.553,,,0,UTA,103.0,45.0,23.0,0.406,,,1,1,2025-01-01,2025-01-01,,
22400459,TOR,130.0,39.0,36.0,0.591,,,0,BKN,113.0,32.0,28.0,0.483,,,1,1,2025-01-01,2025-01-01,,
22400460,HOU,110.0,35.0,16.0,0.472,,,0,DAL,99.0,38.0,19.0,0.533,,,1,1,2025-01-01,2025-01-01,,
22400461,DEN,139.0,43.0,44.0,0.564,,,0,ATL,120.0,44.0,34.0,0.45,,,1,1,2025-01-01,2025-01-01,,
22400462,SAC,113.0,45.0,24.0,0.488,,,0,PHI,107.0,34.0,24.0,0.476,,,1,1,2025-01-01,2025-01-01,,
22400463,IND,128.0,39.0,35.0,0.531,,,0,MIA,115.0,39.0,34.0,0.573,,,1,1,2025-01-02,2025-01-02,,
22400464,BOS,118.0,31.0,30.0,0.5,,,0,MIN,115.0,41.0,24.0,0.5,,,1,1,2025-01-02,2025-01-02,,
22400465,BKN,113.0,51.0,26.0,0.432,,,0,MIL,110.0,46.0,21.0,0.444,,,1,1,2025-01-02,2025-01-02,,
22400466,OKC,116.0,35.0,29.0,0.5,,,0,LAC,98.0,45.0,25.0,0.469,,,1,1,2025-01-02,2025-01-02,,
22400467,GSW,139.0,43.0,41.0,0.609,,,0,PHI,105.0,33.0,17.0,0.42,,,1,1,2025-01-02,2025-01-02,,
22400468,LAL,114.0,43.0,30.0,0.457,,,0,POR,106.0,42.0,24.0,0.5,,,1,1,2025-01-02,2025-01-02,,
22400469,DET,98.0,51.0,21.0,0.419,,,0,CHA,94.0,45.0,25.0,0.413,,,1,1,2025-01-03,2025-01-03,,
22400470,ORL,106.0,42.0,32.0,0.468,,,0,TOR,97.0,37.0,28.0,0.475,,,1,1,2025-01-03,2025-01-03,,
22400471,BOS,109.0,41.0,20.0,0.506,,,0,HOU,86.0,37.0,9.0,0.364,,,1,1,2025-01-03,2025-01-03,,
22400472,NOP,132.0,37.0,36.0,0.5,,,0,WAS,120.0,48.0,28.0,0.536,,,1,1,2025-01-03,2025-01-03,,
22400473,OKC,117.0,41.0,27.0,0.512,,,0,NYK,107.0,42.0,22.0,0.478,,,1,1,2025-01-03,2025-01-03,,
22400474,CLE,134.0,46.0,38.0,0.531,,,0,DAL,122.0,53.0,29.0,0.43,,,1,1,2025-01-03,2025-01-03,,
22400475,SAS,113.0,56.0,31.0,0.465,,,0,DEN,110.0,46.0,33.0,0.433,,,1,1,2025-01-03,2025-01-03,,
22400476,SAC,138.0,37.0,32.0,0.495,,,0,MEM,133.0,51.0,31.0,0.483,,,1,1,2025-01-03,2025-01-03,,
22400477,LAL,119.0,56.0,28.0,0.489,,,0,ATL,102.0,39.0,22.0,0.41,,,1,1,2025-01-03,2025-01-03,,
22400478,PHI,123.0,50.0,31.0,0.512,,,0,BKN,94.0,39.0,22.0,0.415,,,1,1,2025-01-04,2025-01-04,,
22400479,DET,119.0,47.0,26.0,0.484,,,0,MIN,105.0,33.0,20.0,0.425,,,1,1,2025-01-04,2025-01-04,,
22400480,IND,126.0,47.0,35.0,0.479,,,0,PHX,108.0,36.0,30.0,0.487,,,1,1,2025-01-04,2025-01-04,,
22400481,UTA,136.0,57.0,31.0,0.52,,,0,MIA,100.0,32.0,25.0,0.438,,,1,1,2025-01-04,2025-01-04,,
22400482,CHI,139.0,43.0,36.0,0.543,,,0,NYK,126.0,49.0,27.0,0.495,,,1,1,2025-01-04,2025-01-04,,
22400483,POR,105.0,55.0,21.0,0.482,,,0,MIL,102.0,43.0,25.0,0.432,,,1,1,2025-01-04,2025-01-04,,
22400484,DEN,122.0,58.0,32.0,0.435,,,0,SAS,111.0,58.0,28.0,0.394,,,1,1,2025-01-04,2025-01-04,,
22400485,GSW,121.0,29.0,32.0,0.524,,,0,MEM,113.0,43.0,29.0,0.523,,,1,1,2025-01-04,2025-01-04,,
22400486,LAC,131.0,48.0,36.0,0.552,,,0,ATL,105.0,43.0,30.0,0.432,,,1,1,2025-01-04,2025-01-04,,
22400487,OKC,105.0,46.0,22.0,0.448,,,0,BOS,92.0,48.0,17.0,0.365,,,1,1,2025-01-05,2025-01-05,,
22400488,CLE,115.0,41.0,29.0,0.478,,,0,CHA,105.0,48.0,19.0,0.418,,,1,1,2025-01-05,2025-01-05,,
22400489,NOP,110.0,49.0,26.0,0.411,,,0,WAS,98.0,46.0,25.0,0.427,,,1,1,2025-01-05,2025-01-05,,
22400490,UTA,105.0,50.0,21.0,0.481,,,0,ORL,92.0,43.0,25.0,0.357,,,1,1,2025-01-05,2025-01-05,,
22400491,HOU,119.0,49.0,19.0,0.475,,,0,LAL,115.0,39.0,26.0,0.487,,,1,1,2025-01-05,2025-01-05,,
22400492,SAC,129.0,43.0,31.0,0.517,,,0,GSW,99.0,35.0,22.0,0.457,,,1,1,2025-01-05,2025-01-05,,
22400493,DET,118.0,45.0,23.0,0.447,,,0,POR,115.0,38.0,32.0,0.533,,,1,1,2025-01-06,2025-01-06,,
22400494,PHX,109.0,44.0,32.0,0.506,,,0,PHI,99.0,46.0,20.0,0.391,,,1,1,2025-01-06,2025-01-06,,
22400495,IND,113.0,35.0,22.0,0.506,,,0,BKN,99.0,51.0,23.0,0.418,,,1,1,2025-01-06,2025-01-06,,
22400496,ORL,103.0,39.0,23.0,0.5,,,0,NYK,94.0,38.0,16.0,0.444,,,1,1,2025-01-06,2025-01-06,,
22400497,MIL,128.0,46.0,37.0,0.573,,,0,TOR,104.0,35.0,27.0,0.451,,,1,1,2025-01-06,2025-01-06,,
22400498,CHI,114.0,47.0,25.0,0.431,,,0,SAS,110.0,49.0,31.0,0.463,,,1,1,2025-01-06,2025-01-06,,
22400499,MEM,119.0,55.0,24.0,0.455,,,0,DAL,104.0,50.0,25.0,0.408,,,1,1,2025-01-06,2025-01-06,,
22400500,MIN,108.0,55.0,24.0,0.446,,,0,LAC,106.0,49.0,23.0,0.416,,,1,1,2025-01-06,2025-01-06,,
22400501,SAC,123.0,60.0,30.0,0.417,,,0,MIA,118.0,53.0,25.0,0.422,,,1,1,2025-01-06,2025-01-06,,
22400502,CHA,115.0,59.0,23.0,0.388,,,0,PHX,104.0,42.0,27.0,0.424,,,1,1,2025-01-07,2025-01-07,,
22400503,HOU,135.0,49.0,31.0,0.515,,,0,WAS,112.0,43.0,21.0,0.461,,,1,1,2025-01-07,2025-01-07,,
22400504,DAL,118.0,44.0,29.0,0.523,,,0,LAL,97.0,33.0,20.0,0.453,,,1,1,2025-01-07,2025-01-07,,
22400505,MIN,104.0,53.0,26.0,0.427,,,0,NOP,97.0,46.0,23.0,0.372,,,1,1,2025-01-07,2025-01-07,,
22400506,ATL,124.0,44.0,35.0,0.48,,,0,UTA,121.0,47.0,25.0,0.417,,,1,1,2025-01-07,2025-01-07,,
22400507,BOS,118.0,41.0,30.0,0.5,,,0,DEN,106.0,39.0,22.0,0.46,,,1,1,2025-01-07,2025-01-07,,
22400508,MIA,114.0,48.0,32.0,0.473,,,0,GSW,98.0,52.0,28.0,0.408,,,1,1,2025-01-07,2025-01-07,,
22400509,CLE,129.0,40.0,36.0,0.522,,,0,OKC,122.0,38.0,35.0,0.533,,,1,1,2025-01-08,2025-01-08,,
22400510,IND,129.0,46.0,37.0,0.52,,,0,CHI,113.0,39.0,23.0,0.512,,,1,1,2025-01-08,2025-01-08,,
22400511,NYK,112.0,43.0,24.0,0.477,,,0,TOR,98.0,33.0,25.0,0.494,,,1,1,2025-01-08,2025-01-08,,
22400512,PHI,109.0,36.0,21.0,0.455,,,0,WAS,103.0,51.0,26.0,0.447,,,1,1,2025-01-08,2025-01-08,,
22400513,DET,113.0,42.0,30.0,0.523,,,0,BKN,98.0,38.0,24.0,0.384,,,1,1,2025-01-08,2025-01-08,,
22400514,POR,119.0,44.0,24.0,0.545,,,0,NOP,100.0,41.0,19.0,0.444,,,1,1,2025-01-08,2025-01-08,,
22400515,DEN,126.0,45.0,29.0,0.551,,,0,LAC,103.0,40.0,14.0,0.375,,,1,1,2025-01-08,2025-01-08,,
22400516,MIL,121.0,57.0,26.0,0.478,,,0,SAS,105.0,46.0,24.0,0.368,,,1,1,2025-01-08,2025-01-08,,
22400517,CLE,132.0,42.0,31.0,0.528,,,0,TOR,126.0,37.0,34.0,0.596,,,1,1,2025-01-09,2025-01-09,,
22400518,GSW,107.0,49.0,32.0,0.461,,,0,DET,104.0,40.0,25.0,0.453,,,1,1,2025-01-09,2025-01-09,,
22400519,MIN,104.0,50.0,21.0,0.4,,,0,ORL,89.0,47.0,21.0,0.379,,,1,1,2025-01-09,2025-01-09,,
22400520,HOU,119.0,44.0,21.0,0.427,,,0,MEM,115.0,43.0,20.0,0.5,,,1,1,2025-01-09,2025-01-09,,
22400521,DAL,117.0,53.0,26.0,0.455,,,0,POR,111.0,43.0,24.0,0.419,,,1,1,2025-01-09,2025-01-09,,
22400522,PHX,123.0,42.0,33.0,0.576,,,0,ATL,115.0,32.0,32.0,0.488,,,1,1,2025-01-09,2025-01-09,,
22400523,MIA,97.0,49.0,26.0,0.396,,,0,UTA,92.0,49.0,20.0,0.398,,,1,1,2025-01-09,2025-01-09,,
22400524,CHA,100.0,47.0,20.0,0.363,,,0,LAL,97.0,50.0,29.0,0.411,,,1,1,2025-02-19,2025-02-19,,
22400525,IND,108.0,48.0,27.0,0.524,,,0,GSW,96.0,42.0,25.0,0.418,,,1,1,2025-01-10,2025-01-10,,
22400526,MIL,109.0,43.0,18.0,0.518,,,0,ORL,106.0,44.0,20.0,0.43,,,1,1,2025-01-10,2025-01-10,,
22400527,NOP,123.0,44.0,31.0,0.484,,,0,PHI,115.0,42.0,23.0,0.462,,,1,1,2025-01-10,2025-01-10,,
22400528,SAC,114.0,56.0,26.0,0.431,,,0,BOS,97.0,43.0,22.0,0.405,,,1,1,2025-01-10,2025-01-10,,
22400529,OKC,126.0,46.0,20.0,0.539,,,0,NYK,101.0,43.0,18.0,0.385,,,1,1,2025-01-10,2025-01-10,,
22400530,CHI,138.0,55.0,39.0,0.558,,,0,WAS,105.0,45.0,26.0,0.398,,,1,1,2025-01-10,2025-01-10,,
22400531,DEN,124.0,49.0,34.0,0.517,,,0,BKN,105.0,39.0,26.0,0.422,,,1,1,2025-01-10,2025-01-10,,
22400532,HOU,100.0,44.0,19.0,0.468,,,0,ATL,96.0,40.0,19.0,0.404,,,1,1,2025-01-28,2025-01-28,,
22400533,PHX,114.0,38.0,26.0,0.512,,,0,UTA,106.0,50.0,26.0,0.438,,,1,1,2025-01-11,2025-01-11,,
22400534,DET,123.0,46.0,35.0,0.524,,,0,TOR,114.0,45.0,27.0,0.435,,,1,1,2025-01-11,2025-01-11,,
22400535,MEM,127.0,46.0,25.0,0.444,,,0,MIN,125.0,41.0,37.0,0.566,,,1,1,2025-01-11,2025-01-11,,
22400536,MIA,119.0,43.0,31.0,0.478,,,0,POR,98.0,51.0,24.0,0.379,,,1,1,2025-01-11,2025-01-11,,
22400537,LAL,125.0,42.0,34.0,0.489,,,0,SAS,109.0,44.0,30.0,0.466,,,1,1,2025-03-17,2025-03-17,,
22400538,LAC,123.0,58.0,30.0,0.484,,,0,CHA,88.0,44.0,27.0,0.394,,,1,1,2025-03-16,2025-03-16,,
22400539,NYK,140.0,49.0,29.0,0.58,,,0,MIL,106.0,39.0,22.0,0.457,,,1,1,2025-01-12,2025-01-12,,
22400540,DEN,112.0,55.0,23.0,0.489,,,0,DAL,101.0,37.0,27.0,0.412,,,1,1,2025-01-12,2025-01-12,,
22400541,SAC,124.0,53.0,33.0,0.495,,,0,CHI,119.0,45.0,26.0,0.462,,,1,1,2025-01-12,2025-01-12,,
22400542,BOS,120.0,55.0,23.0,0.436,,,0,NOP,119.0,42.0,24.0,0.465,,,1,1,2025-01-12,2025-01-12,,
22400543,IND,108.0,50.0,30.0,0.467,,,0,CLE,93.0,44.0,24.0,0.398,,,1,1,2025-01-12,2025-01-12,,
22400544,ORL,104.0,41.0,23.0,0.488,,,0,PHI,99.0,29.0,17.0,0.458,,,1,1,2025-01-12,2025-01-12,,
22400545,OKC,136.0,56.0,26.0,0.474,,,0,WAS,95.0,39.0,20.0,0.337,,,1,1,2025-01-12,2025-01-12,,
22400546,UTA,112.0,41.0,25.0,0.444,,,0,BKN,111.0,54.0,26.0,0.424,,,1,1,2025-01-12,2025-01-12,,
22400547,PHX,120.0,39.0,31.0,0.483,,,0,CHA,113.0,52.0,30.0,0.446,,,1,1,2025-01-12,2025-01-12,,
22400548,MIN,120.0,53.0,20.0,0.494,,,0,WAS,106.0,34.0,27.0,0.44,,,1,1,2025-01-13,2025-01-13,,
22400549,DET,124.0,39.0,20.0,0.5,,,0,NYK,119.0,42.0,26.0,0.5,,,1,1,2025-01-13,2025-01-13,,
22400550,TOR,104.0,44.0,28.0,0.477,,,0,GSW,101.0,46.0,23.0,0.398,,,1,1,2025-01-13,2025-01-13,,
22400551,HOU,120.0,40.0,28.0,0.506,,,0,MEM,118.0,31.0,15.0,0.536,,,1,1,2025-01-13,2025-01-13,,
22400552,SAS,126.0,41.0,30.0,0.533,,,0,LAL,102.0,40.0,24.0,0.448,,,1,1,2025-01-13,2025-01-13,,
22400553,LAC,109.0,48.0,28.0,0.484,,,0,MIA,98.0,49.0,22.0,0.388,,,1,1,2025-01-13,2025-01-13,,
22400554,CLE,127.0,49.0,25.0,0.483,,,0,IND,117.0,37.0,30.0,0.484,,,1,1,2025-01-14,2025-01-14,,
22400555,OKC,118.0,38.0,32.0,0.556,,,0,PHI,102.0,35.0,23.0,0.44,,,1,1,2025-01-14,2025-01-14,,
22400556,ATL,122.0,54.0,22.0,0.439,,,0,PHX,117.0,37.0,28.0,0.512,,,1,1,2025-01-14,2025-01-14,,
22400557,NOP,119.0,46.0,32.0,0.438,,,0,CHI,113.0,57.0,31.0,0.441,,,1,1,2025-01-14,2025-01-14,,
22400558,MIL,130.0,52.0,32.0,0.495,,,0,SAC,115.0,45.0,25.0,0.442,,,1,1,2025-01-14,2025-01-14,,
22400559,DEN,118.0,51.0,28.0,0.518,,,0,DAL,99.0,30.0,27.0,0.422,,,1,1,2025-01-14,2025-01-14,,
22400560,BKN,132.0,44.0,36.0,0.544,,,0,POR,114.0,38.0,20.0,0.453,,,1,1,2025-01-14,2025-01-14,,
22400561,NYK,125.0,45.0,28.0,0.535,,,0,PHI,119.0,35.0,27.0,0.5,,,1,1,2025-01-15,2025-01-15,,
22400562,TOR,110.0,56.0,35.0,0.506,,,0,BOS,97.0,45.0,24.0,0.396,,,1,1,2025-01-15,2025-01-15,,
22400563,ATL,110.0,51.0,28.0,0.41,,,0,CHI,94.0,53.0,23.0,0.443,,,1,1,2025-01-15,2025-01-15,,
22400564,MIL,122.0,49.0,24.0,0.625,,,0,ORL,93.0,32.0,24.0,0.347,,,1,1,2025-01-15,2025-01-15,,
22400565,GSW,116.0,45.0,26.0,0.488,,,0,MIN,115.0,41.0,21.0,0.442,,,1,1,2025-01-15,2025-01-15,,
22400566,NOP,119.0,49.0,24.0,0.443,,,0,DAL,116.0,45.0,27.0,0.478,,,1,1,2025-01-15,2025-01-15,,
22400567,MEM,129.0,52.0,28.0,0.495,,,0,SAS,115.0,44.0,22.0,0.449,,,1,1,2025-01-15,2025-01-15,,
22400568,HOU,128.0,40.0,28.0,0.521,,,0,DEN,108.0,36.0,22.0,0.533,,,1,1,2025-01-15,2025-01-15,,
22400569,CHA,117.0,45.0,27.0,0.529,,,0,UTA,112.0,36.0,30.0,0.462,,,1,1,2025-01-15,2025-01-15,,
22400570,LAL,117.0,34.0,33.0,0.522,,,0,MIA,108.0,37.0,25.0,0.534,,,1,1,2025-01-15,2025-01-15,,
22400571,LAC,126.0,46.0,26.0,0.544,,,0,BKN,67.0,39.0,15.0,0.301,,,1,1,2025-01-15,2025-01-15,,
22400572,IND,111.0,40.0,28.0,0.461,,,0,DET,100.0,55.0,22.0,0.396,,,1,1,2025-01-16,2025-01-16,,
22400573,PHX,130.0,47.0,33.0,0.518,,,0,WAS,123.0,45.0,28.0,0.5,,,1,1,2025-01-16,2025-01-16,,
22400574,OKC,134.0,39.0,25.0,0.505,,,0,CLE,114.0,49.0,32.0,0.467,,,1,1,2025-01-16,2025-01-16,,
22400575,LAC,118.0,50.0,23.0,0.564,,,0,POR,89.0,37.0,24.0,0.374,,,1,1,2025-01-16,2025-01-16,,
22400576,SAC,132.0,44.0,32.0,0.5,,,0,HOU,127.0,46.0,24.0,0.527,,,1,1,2025-01-16,2025-01-16,,
22400577,BOS,121.0,41.0,25.0,0.525,,,0,ORL,94.0,37.0,15.0,0.415,,,1,1,2025-01-17,2025-01-17,,
22400578,MIN,116.0,46.0,23.0,0.532,,,0,NYK,99.0,41.0,19.0,0.389,,,1,1,2025-01-17,2025-01-17,,
22400579,DEN,133.0,41.0,35.0,0.543,,,0,MIA,113.0,41.0,30.0,0.495,,,1,1,2025-01-17,2025-01-17,,
22400580,MIL,130.0,44.0,25.0,0.519,,,0,TOR,112.0,43.0,31.0,0.473,,,1,1,2025-01-17,2025-01-17,,
22400581,NOP,136.0,56.0,34.0,0.47,,,0,UTA,123.0,40.0,30.0,0.5,,,1,1,2025-01-17,2025-01-17,,
22400582,MEM,140.0,41.0,39.0,0.567,,,0,SAS,112.0,40.0,29.0,0.476,,,1,1,2025-01-17,2025-01-17,,
22400583,DAL,106.0,43.0,25.0,0.493,,,0,OKC,98.0,46.0,24.0,0.385,,,1,1,2025-01-17,2025-01-17,,
22400584,CHA,125.0,44.0,26.0,0.5,,,0,CHI,123.0,45.0,34.0,0.505,,,1,1,2025-01-17,2025-01-17,,
22400585,LAL,102.0,34.0,24.0,0.463,,,0,BKN,101.0,45.0,28.0,0.451,,,1,1,2025-01-17,2025-01-17,,
